"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_0101200.1",580.519602392456,0.495507431840291,0.16954812587567,2.92251789443928,0.00347213668918974,0.0055534795633798
"PBANKA_0101300.1",218.711131338403,1.89027079982185,0.44678629901831,4.23081639695577,2.32844673711892e-05,4.83607692580502e-05
"PBANKA_0101400.1",6928.55844705962,-0.56499999424949,0.37929766035998,-1.48959525274494,0.136330690999663,0.170165789855512
"PBANKA_0101500.1",9279.19240050355,-0.479864362376945,0.268386446933748,-1.78796048704874,0.0737823829321562,0.0967314811839433
"PBANKA_0101600.1",697.374819798181,-1.75563274408208,0.266897011755943,-6.57794080395126,4.77008047870244e-11,1.60927780547847e-10
"PBANKA_0101700.1",3345.66290586875,1.76948320919026,0.260298214610319,6.79790759164164,1.06149501997612e-11,3.73425613638817e-11
"PBANKA_0101800.1",8677.03870094363,0.10496945048622,0.179734121613575,0.58402628028473,0.559202631014215,0.608034077806007
"PBANKA_0101900.1",1530.25933906505,1.18762130019658,0.419278881471349,2.8325330768603,0.00461807880345116,0.00727795665906168
"PBANKA_0102000.1",524.655467662154,0.163791711575303,0.217863129170759,0.751810148870695,0.452165237887216,0.502243439195992
"PBANKA_0102100.1",2704.98631000823,-0.759291506843107,0.385431253205872,-1.96997908324145,0.0488407678288693,0.066065116283868
"PBANKA_0102200.1",12647.4232699755,-3.57175308137641,0.328369386105361,-10.8772414010311,1.47973461148747e-27,1.20126486964062e-26
"PBANKA_0102300.1",513.330850326021,1.47174473376426,0.68078791810455,2.16182557684321,0.0306316232387085,0.0428393971230446
"PBANKA_0102400.1",3297.59723589619,3.46921706366206,0.303686953747036,11.4236618361678,3.1852426131048e-30,3.0520307937835e-29
